_id,title,slug,description,status,publishedTo,format,teams,enablementCategory,coeType,products,audiences,contentType,competitor,externalUrl,videoUrl,slidesUrl,keyAssetUrl,transcriptUrl,featured,displayPriority,priority,customer,isBlindCustomer,kpiCategory,productTags,channelTag,approvedForExternal,contentHubCollections,enablementHubCollections,coeHubCollections,curatedHubCollections,publishDate,presenter,duration
zPpXcTUh96XUWEn8UJhOla,Intercom Fin Battlecard,intercom-fin-battlecard,"This document is a competitive battle card detailing the strengths and weaknesses of Intercom Fin, a high-performing AI agent, to help Gladly's sales team position their platform against it.",published,content,,sales,,,,,Battle Card,,https://drive.google.com/file/d/1hxDSNP-QyNMETjwxSv5PQ42kIHAmuh6y/view?usp=drive_link,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
D3QeIwvujt0EeHckaroy5G,Intercom Fin Sidekick Battle Card (External),intercom-fin-sidekick-battle-card-external,"This document is a Competitor Battlecard that provides a comparison between Gladly's Customer AI product, Sidekick, and the Intercom Fin AI chatbot.",published,content,,sales,,,,,Battle Card,,https://drive.google.com/file/d/1it3W8ly3oDsj25SOr-cEkkpnD_pxcyEX/view,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
mkt-segmentation,Internal Segmentation Guide,internal-segmentation-guide,Internal segmentation methodology,published,content,document,sales,internal-ops,,,,Guide,,https://docs.google.com/document/d/1ccNh6ZByNbiYr4zDymvM1TQQF6JZ3JAGSOwHYIXXATM/edit,,,,,FALSE,,50,,,,,,,Uncategorized,,,,2025-11-01,,
zPpXcTUh96XUWEn8UJhMsa,Intro Deck Sidekick Email,intro-deck-sidekick-email,"This presentation outlines the launch and capabilities of 'Sidekick Email,' a feature designed to address the challenges of long, unstructured, and backlog-prone email support.",published,content,,sales|customer-success,,,,,Deck,,https://docs.google.com/presentation/d/1Tc8wCa4b9Z7twKWEzALmw4fZXzMDmVjUDCXKOijQIoU/edit?slide=id.g32b5dfa9669_0_4#slide=id.g32b5dfa9669_0_4,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
mXsDyLN04EKCrxVbcNNpdY,Journey For Answers Technical AMA + White Glove Service,journey-for-answers-technical-ama-white-glove-service,Technical Q&A and services,published,enablement,,,,,,,,,,,,,,,,50,,,,,,,,,,,2025-04-24,,
mXsDyLN04EKCrxVbcNNowc,July All Hands,july-all-hands,July all hands meeting,published,enablement,,,,,,,,,,,,,,,,50,,,,,,,,,,,2025-07-03,,
zPpXcTUh96XUWEn8UJhWAa,June GTM All Hands,june-gtm-all-hands,June GTM all hands,published,enablement,,,,,,,,,,,,,,,,50,,,,,,,,,,,2025-06-05,,
mXsDyLN04EKCrxVbcNTjPI,Kustomer Battlecard,kustomer-battlecard,Competitive battlecard with knockout positioning against Kustomer.,published,content,,sales|customer-success,,,,,,,https://docs.google.com/document/d/1z-ePQ3ApRnIdaZYaoJt03_MT5IibRID6TOgDqpYXslo/edit?usp=drive_link,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
D3QeIwvujt0EeHckarozRb,Kustomer Competitor Knockout Play,kustomer-competitor-knockout-play,This play is designed to re-engage closed-lost opportunities from Kustomer by leveraging recent changes at Kustomer.,published,enablement,playbook,sales,competitive,,,,Playbook,,https://docs.google.com/document/d/1Qch86aH3u8v3R7cV5nWGPTKuOhzeolOHYOuTGMYWXCA/edit?tab=t.0,https://docs.google.com/document/d/1Qch86aH3u8v3R7cV5nWGPTKuOhzeolOHYOuTGMYWXCA/edit?tab=t.0,,,,FALSE,,50,,,,,,,,Sales,,,,,
zPpXcTUh96XUWEn8UJhQ4a,Kustomer Demo Mockup,kustomer-demo-mockup,Demo mockup showing Sidekick integration with Kustomer environment.,published,content,,sales|customer-success,,,,,Demo,,https://www.figma.com/proto/JVHhluYSGETGxAxvq4TqOz/Sidekick-Standalone?node-id=272-7864&p=f&t=dXMGHj3v8Gej0hIV-0&scaling=contain&content-scaling=fixed&page-id=143%3A882&starting-point-node-id=272%3A7861,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
mXsDyLN04EKCrxVbcNNjWw,Linc Battle Card 2024,linc-battle-card-2024,"The ""Linc Battle Card 2024"" is a competitive document comparing Gladly Sidekick with the competitor Linc.",published,content,,sales|customer-success,,,,,Battle Card,,https://docs.google.com/document/d/1vpQ9pWOMhNjA-bzMeMZAsegTaiHU6QgTLjigIlvfy28/edit?usp=drive_link,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
zPpXcTUh96XUWEn8UJhSUa,Live Customer Example Play Library,live-customer-example-play-library,This play allows prospects to experience Gladly in a real-world setting using live customer environments.,published,enablement,playbook,sales,value-realization,,,,Playbook,,https://docs.google.com/document/d/1yJV4fHvPCu99QqMKr2QuB2_MSacc-nNiEOKj_kfCLqE/edit?tab=t.0#heading=h.tjb0gwcnipxo,https://docs.google.com/document/d/1yJV4fHvPCu99QqMKr2QuB2_MSacc-nNiEOKj_kfCLqE/edit?tab=t.0#heading=h.tjb0gwcnipxo,,,,FALSE,,50,,,,,,,,Sales,,,,,
D3QeIwvujt0EeHckas8MXd,MEDPICCC Scorecard Template,medpiccc-scorecard-template,"This spreadsheet appears to be a sales methodology or deal qualification checklist, using criteria like Metrics, Economic Buyer, Decision Criteria, and Champion, indicated by the acronyms in the fi...",published,coe,tool,sales,gtm-strategy,tool,,,,,https://docs.google.com/spreadsheets/d/1IEQ8w-FyK91FRismy5oOW3OKfJDSlaccdK8vqRlvL-U/edit?gid=0#gid=0,,,,,FALSE,,50,,,,,,,,,Best Practices,,,,
D3QeIwvujt0EeHckarozu3,MM/ENT Closing Excellence S4 → Close,mment-closing-excellence-s4-close,Mid-market/Enterprise closing excellence training,published,enablement,,,,,,,,,,,,,,,,50,,,,,,,,,,,2025-12-11,,
D3QeIwvujt0EeHckarrOVI,MaestoQA + Gladly Slides,maestoqa-gladly-slides,"This is the **MaestroQA | Tech Alliance Partner (Gladly Field Enablement Deck)**, which outlines MaestroQA's omni-channel Quality Assurance and CX Insights solution for next-generation customer ser...",published,enablement,on-demand,customer-success,partner,,,,,,https://docs.google.com/presentation/d/1OM_aNQgUp8MKVLPf1LdK8jkdsTeAUfGTakCPvsmalEI/edit,https://docs.google.com/presentation/d/1OM_aNQgUp8MKVLPf1LdK8jkdsTeAUfGTakCPvsmalEI/edit,,,,FALSE,,50,,,,,,,,Customer Success,,,,,
mXsDyLN04EKCrxVbcNNoTL,MaestroQA + Gladly Slides,maestroqa-gladly-slides,MaestroQA partnership training,published,enablement,,,,,,,Deck,,,,,,,,,50,,,,,,,,,,,,,
mkt-attribution,Marketing Attribution Guide,marketing-attribution-guide,Marketing attribution methodology,published,content,slides,sales,internal-ops,,,,Deck,,https://docs.google.com/presentation/d/18732hX3L2Hm5ySPYd78K_UzoqEWVKbvGcGJVIcn7oQM/edit,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,2025-11-01,,
mkt-dashboard,Marketing Dashboard,marketing-dashboard,Marketing performance dashboard,published,content,document,sales|customer-success,internal-ops,,,,Dashboard,,https://gladly.lightning.force.com/lightning/r/Dashboard/01ZQh000001rOrdMAE/view,,,,,FALSE,,50,,,,,,,Uncategorized,,,,2025-11-01,,
mkt-efficiency,Marketing Efficiency Metrics,marketing-efficiency-metrics,Marketing efficiency documentation,published,content,document,,,,,,Report,,https://docs.google.com/document/d/1yJFu07fKdeAyOgFFJBZKmFQTajAAbsuwxMtiWxXFYYE/edit,,,,,FALSE,,50,,,,,,,Uncategorized,,,,2025-11-01,,
mXsDyLN04EKCrxVbcO2KVr,Marketplace Sequence Messaging,marketplace-sequence-messaging,"This document contains a structured, multi-step sales outreach sequence, titled ""High Volume Marketplace Sequence Messaging,"" designed for engaging potential clients in the marketplace sector.",published,coe,,sales,,tool,,,,,https://docs.google.com/document/d/1A3e5Q5vYkOZJo4i14hdfHDXH8ewCo9TTz0699FqEkU0/edit?tab=t.0#heading=h.fe2qyuv9l64q,,,,,FALSE,,50,,,,,,,,,Best Practices,,,,
msg-preview,Messaging Preview Doc,messaging-preview-doc,Updated messaging preview and positioning,published,content,document,sales,,,Sidekick|Classic|Voice,,,,https://docs.google.com/document/d/1vgX7fLSS2w7BKs2J3IzU_OOml4-LcDY-1SU1jqv4j3c/edit,,,,,FALSE,,50,,,,,,,Uncategorized,,,,2025-06-06,,
unwrap-ai-partnership-enablement,Monthly Partnership Enablement: Unwrap.ai,monthly-partnership-enablement-unwrap-ai,"Partnership enablement for Unwrap.ai, Gladly's new data and analytics partner. Learn how Unwrap uses AI to aggregate unstructured customer feedback from multiple sources and extract granular insights, enabling faster issue detection and voice of customer analysis.",published,enablement,,,Partner,,,,Training,,,,,,,FALSE,,70,,,,,,,,Uncategorized,,,2025-11-12,"Nathan Smith, Ben Altneu, Ryan (Unwrap CEO)",30 min
zPpXcTUh96XUWEn8UKB125,Multi-Channel Optimization Guide: Scaling Beyond Single -Channel Success,multi-channel-optimization-guide-scaling-beyond-single-channel-success,This guide is designed to help organizations successfully scale Sidekick across multiple customer service channels while maintaining high performance.,published,coe,,customer-success|implementation,,internal-best-practice,,,,,https://docs.google.com/document/d/1aQPaIBAK4Hjw7LK1U_2m8vYKjnIiatT3urUnmUMh10s/edit?tab=t.0,,,,,FALSE,,50,,,,,,,,,Best Practices,,,,
zPpXcTUh96XUWEn8UJhGIa,Mutual Action Plan,mutual-action-plan,"This spreadsheet, titled ""Evaluation Project Plan,"" outlines the phases and milestones for a potential customer's evaluation and implementation of the Gladly platform.",published,content,,sales|implementation,,,,,,,https://docs.google.com/spreadsheets/d/1ITLchrUDhkvU7DsxhNNN6kUbTYKWHMjohSpQ5gtNK00/edit?gid=560636638#gid=560636638,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
zPpXcTUh96XUWEn8UJhI5a,Nascar Logo Slides,nascar-logo-slides,"This presentation, titled ""STMP | Social Proof | Nascar Customer Logo Grids | FY25 Q2,"" contains updated customer logo grids for various industries, including Multi-Brand Retail, Food & Beverage, M...",published,content,,sales,,,,,Deck,,https://docs.google.com/presentation/d/1u-Gc5HrRicUZbsJ6tIUaEze_9TP4kC8huqeYBStOSi8/edit#slide=id.p,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
D3QeIwvujt0EeHckarp119,Netomi Battle Card 2024,netomi-battle-card-2024,"This document is a ""Netomi Battle Card"" that compares Gladly's Sidekick product against the competitor Netomi, positioning Netomi as a ""Sidekick Competitor."" It highlights Gladly Sidekick's advanta...",published,enablement,on-demand,implementation,competitive,,,,Battle Card,,https://docs.google.com/document/d/10SGlOfQa6ScUmQX4qAgpe_YrSdZPFtHDnK_lFK7bSAI/edit?usp=drive_link,https://docs.google.com/document/d/10SGlOfQa6ScUmQX4qAgpe_YrSdZPFtHDnK_lFK7bSAI/edit?usp=drive_link,,,,FALSE,,50,,,,,,,,Solutions Consultant,,,2024-01-01,,
zPpXcTUh96XUWEn8UJhQna,New customer quotes,new-customer-quotes,"This document outlines the core positioning and narrative for ""Gladly 2.0,"" a customer experience platform powered by Customer AI, emphasizing its unique ability to deliver both radically efficient...",published,content,,sales,,,,,,,https://docs.google.com/document/d/11WASvMHVqCLqAzokS2y9YUGQdmbs5cTeqI_OrmyBApE/edit?tab=t.u6q1v414orxy#heading=h.poj1xfl4zvhk,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
mXsDyLN04EKCrxVbcNNjmY,One Off to Closed Lost Zendesk Sequence,one-off-to-closed-lost-zendesk-sequence,Re-engagement sequence for Zendesk closed-lost opportunities.,published,content,,sales|customer-success,,,,,Sequence,,https://web.outreach.io/templates/81974,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
zPpXcTUh96XUWEn8UKAyya,Online Marketplace Slides,online-marketplace-slides,"This is a confidential Google Slides presentation titled ""STMP - Slide Library - Online Marketplaces [FY25 Q4],"" which serves as a resource for Gladly's sales or marketing team.",published,coe,,sales,,meeting-asset,,,,,https://docs.google.com/presentation/d/15lQocvlxIJKRoycn19k15Lc-oUr2Ih6jv4dJtww80_E/edit?slide=id.g3147ecaf258_0_888#slide=id.g3147ecaf258_0_888,,,,,FALSE,,50,,,,,,,,,Meeting Examples,,,,
zPpXcTUh96XUWEn8UJhMUa,Online Marketplace Vertical Analysis,online-marketplace-vertical-analysis,"This document, titled ""Marketplace Vertical Research - 2024,"" is a comprehensive analysis of the marketplace vertical, detailing market size (projected to exceed $5 trillion by 2025), key industry ...",published,content,,sales,,,,,Report,,https://docs.google.com/document/d/1RGiv1Hb4fPfikezxsxIj4agGRN1Nl_zPMK3MY7vUnxM/edit?tab=t.0#heading=h.uuzsw2r8k3fj,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
mXsDyLN04EKCrxVbcNNgE1,Online Marketplace Vertical One Pager,online-marketplace-vertical-one-pager,"This document, titled ""Vertical One Pager_Marketplace Solutions_Nov 2024.pdf,"" presents Gladly's AI-powered Customer Service Platform and its specialized ""Marketplace Solutions"" for delivering trus...",published,content,,sales|customer-success,,,,,One Pager,,https://drive.google.com/file/d/1CRXgCgj_ruiJ0Clpjzb6UevL14WIXqRg/view,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
zPpXcTUh96XUWEn8UJhMaa,Online Marketplaces FAQs,online-marketplaces-faqs,This document is a Frequently Asked Questions (FAQ) guide focused on the Travel & Hospitality and Online Marketplaces verticals.,published,content,,sales,,,,,FAQ,,https://docs.google.com/document/d/1Cdd_ivXFOs2k1pipyeUUgSLTdUr3CSfzxq-qGErmkBs/edit?tab=t.0#heading=h.iwuloo3jzt5f,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
D3QeIwvujt0EeHckas8KPX,Online Marketplaces Slides,online-marketplaces-slides,"This slide library, titled ""STMP - Slide Library - Online Marketplaces [FY25 Q4],"" focuses on how Gladly's platform delivers excellence at scale for online marketplaces.",published,coe,,sales|customer-success,,meeting-asset,,,,,https://docs.google.com/presentation/d/15lQocvlxIJKRoycn19k15Lc-oUr2Ih6jv4dJtww80_E/edit#slide=id.g3147ecaf258_0_888,,,,,FALSE,,50,,,,,,,,,Meeting Examples,,,,
mXsDyLN04EKCrxVbcNNeWd,Partnership Capabilities Slides,partnership-capabilities-slides,"This presentation, titled ""STMP | Partner Slides,"" serves as a sales or informational deck showcasing integrated solutions for Workforce Management (WFM), Quality Assurance (QA), and Customer Satis...",published,content,,sales|customer-success,,,,,Deck,,https://docs.google.com/presentation/d/1sd2ld7dUydTXCfVP8dE6KwFewmMpj3B26NcU6DbeIfA/edit?slide=id.p1#slide=id.p1,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
mkt-board,Pipeline Coverage - Board Reporting,pipeline-coverage-board-reporting,Board-level pipeline reporting,published,content,document,sales|customer-success,internal-ops,,,,Report,,https://docs.google.com/spreadsheets/d/1lJk3sbUAvABXpzskfh-I7OjwYHCtYb8kM-oWZgx3f0o/edit,,,,,FALSE,,50,,,,,,,Uncategorized,,,,2025-11-01,,
mkt-eoq,Pipeline Reporting - EOQ Documentation,pipeline-reporting-eoq-documentation,End of quarter pipeline documentation,published,content,document,sales,,tool,,,Report,,https://docs.google.com/spreadsheets/d/11XMQOYakYqJPk7QdEZGKGdPa1mgOAe_N_XWSSPEROHk/edit,,,,,FALSE,,50,,,,,,,Uncategorized,,Best Practices,,2025-11-01,,
mkt-weekly-bus,Pipeline Reporting - Weekly Bus Review,pipeline-reporting-weekly-bus-review,Weekly pipeline reporting,published,content,document,sales,internal-ops,,,,Report,,https://docs.google.com/spreadsheets/d/1OeuVoAEZjRyWrm1_0vtKAT_voOpykuHXqsNF56LX_24/edit,,,,,FALSE,,50,,,,,,,Uncategorized,,,,2025-11-01,,
D3QeIwvujt0EeHckarouo2,Playvox + Gladly Slides,playvox-gladly-slides,"This presentation outlines the reseller partnership between Gladly and Playvox, a Workforce Engagement Management solution, built for the modern omnichannel service center.",published,content,,sales,,,,,Deck,,https://docs.google.com/presentation/d/1PY70p8qPXZ49bgKc8rdywP6OnVXAhZoXXCizqeBZ-X8/edit?usp=drive_link,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
cs-pod-dash,Pod Success Dashboard,pod-success-dashboard,Pod success tracking,published,content,document,customer-success,internal-ops,,,,Dashboard,,https://docs.google.com/spreadsheets/d/1TcjaiHWCc74sM9rRSP9UcN8rtxhoBUUI7sMKRetOpro/edit,,,,,FALSE,,50,,,,,,,Uncategorized,,,,2025-11-01,,
per-system-training-1,Product Enhancement Request System,product-enhancement-request-system,A new centralized system in Salesforce to effectively capture customer feedback,published,enablement|content,live-replay,,Internal Ops,,,,,,,,https://docs.google.com/presentation/d/1hvLu8XdxbCTzraq9wmOyLD7dPuEFyBgP70RW1gG5Qwk/edit?usp=drive_link,,,FALSE,,87,,,,,,,Uncategorized,Uncategorized,,,2025-11-30T00:00:00.000Z,"Gary Condit, Vicki Tran",60 min
drafts.sales-per-guide,Product Enhancement Request User Guide,product-enhancement-request-user-guide,How to submit product enhancement requests,published,content,document,[object Object],,,,,Guide,,https://docs.google.com/document/d/1Zuc3NdCiqGv_p1okxRMMOXutso9ZP3pPH3KL9GW8yBI/edit,,,,,,,50,,,,,,,,,,,2025-11-01,,
sales-per-guide,Product Enhancement Request User Guide,product-enhancement-request-user-guide,How to submit product enhancement requests,published,content,document,sales,,,,,Guide,,https://docs.google.com/document/d/1Zuc3NdCiqGv_p1okxRMMOXutso9ZP3pPH3KL9GW8yBI/edit,,,,,FALSE,,50,,,,,,,Uncategorized,,,,2025-11-01,,
cs-utilization,Product Utilization - (CSM),product-utilization-csm,Product utilization metrics,published,content,document,customer-success,internal-ops,,,,,,https://gladly.lightning.force.com/lightning/r/Dashboard/01ZQh000002I19NMAS/view,,,,,FALSE,,50,,,,,,,Uncategorized,,,,2025-11-01,,
revops-project-brief,Project Brief Templates,project-brief-templates,Project brief template,published,content,template,"sales, customer-success",,,,,Template,,https://docs.google.com/document/d/1-6PZXNsCDD6DBZET-Cs8cMWc_WdH4w82z5jeLeIGVKk/template/preview,,,,,FALSE,,50,,,,,,,Templates,,,,2025-11-01,,
zPpXcTUh96XUWEn8UJlE55,Project Discovery & Scoping (SC),project-discovery-scoping-sc,"This document is a ""Discovery and Scoping Worksheet"" designed to provide Solutions Consultants (SCs) with comprehensive scoping and discovery questions, organized by category.",published,content,tool,sales|customer-success|solutions-consultant|implementation,internal-ops,,,,,,https://docs.google.com/spreadsheets/d/1lEFVhGrIfID9uMZfkNiMPcIfEfzmNsJTBE5xUA1QUIA/edit?gid=368153992#gid=368153992,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
zPpXcTUh96XUWEn8UKB2Va,Proof Point + CoE Repository,proof-point-coe-repository,"Find prior customer executive decks, BVA models, QBR decks, and more here to learn from!",published,coe,,sales|customer-success,,meeting-asset,,,,,https://docs.google.com/spreadsheets/d/1Y0n1rVskWIzWcegwCbfP7YUXkjV58TFf5S7LLxMkFNA/edit?gid=1725734072#gid=1725734072,,,,,FALSE,,50,,,,,,,,,Meeting Examples,,,,
mXsDyLN04EKCrxVbcO2Nmp,Proof Point Repository,proof-point-repository,"This spreadsheet, titled ""Metrics of Success,"" catalogs various performance metrics and results achieved by different brands or internal calculations, primarily related to the ""Gladly Hero"" and ""Gl...",published,coe,,sales,tool,tool,,,,,https://docs.google.com/spreadsheets/d/1Y0n1rVskWIzWcegwCbfP7YUXkjV58TFf5S7LLxMkFNA/edit?gid=1725734072#gid=1725734072,,,,,FALSE,,50,,,,,,,,,Best Practices,,,,
zPpXcTUh96XUWEn8UJhGOa,Proposal Template,proposal-template,"This spreadsheet is a pricing proposal for ""Gladly Hero"" and includes general contract information.",published,content,,sales,,,,,Template,,https://docs.google.com/spreadsheets/d/187LXdG7xKeCQwKdjikjDZxhAAHpMJHna/edit?gid=1659187427#gid=1659187427,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
cs-qbr,QBR Guide,qbr-guide,Quarterly business review guide,published,content,slides,customer-success,internal-ops,,,,Deck,,https://docs.google.com/presentation/d/11EMqR6s3KOlnRafjzgITBmt4QyUFgvlC2zRxfvsmydU/edit,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,2025-11-01,,
mXsDyLN04EKCrxVbcNNmpr,RFP Lockout Play,rfp-lockout-play,"This play is designed to influence an RFP before it is issued, positioning Gladly as the preferred solution.",published,enablement,playbook,sales|customer-success,gtm-strategy,,,,Playbook,,https://docs.google.com/document/d/1Qch86aH3u8v3R7cV5nWGPTKuOhzeolOHYOuTGMYWXCA/edit?tab=t.0,https://docs.google.com/document/d/1Qch86aH3u8v3R7cV5nWGPTKuOhzeolOHYOuTGMYWXCA/edit?tab=t.0,,,,FALSE,,50,,,,,,,,Sales|Customer Success,,,,,
D3QeIwvujt0EeHckarouYn,RFP Responses - Features and Capabilities Catalog,rfp-responses-features-and-capabilities-catalog,"This document is the ""Gladly Features and Capabilities Catalog,"" structured as a detailed response to a Request for Proposal (RFP) for the Gladly platform.",published,content,,sales,,,,,,,https://docs.google.com/presentation/d/18QltI12crYoWGqTH7VuJcR7OzcTGRsW3H7lavT_QqyE/edit#slide=id.p1,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
mXsDyLN04EKCrxVbcNNe3M,RFX Narrative Template,rfx-narrative-template,"This document is the **STMP - RFP Narrative Template - Updated 2025**, a comprehensive proposal presentation from Gladly designed to respond to a potential client's Request for Proposal (RFP) for a...",published,content,,sales|implementation,,,,,Template,,https://docs.google.com/presentation/d/1k65pLU9t9JI8pHXfzBhO2aAT-WyEpvPTt1x2M8MgEOQ/edit#slide=id.p,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
D3QeIwvujt0EeHckas8Lpw,Rapid Value Realization: Customer Success Patterns,rapid-value-realization-customer-success-patterns,"This guide demonstrates that exceptional Sidekick results happen within weeks, not months, when implementations follow proven patterns—providing a framework for replicating rapid success and diagno...",published,coe,,sales|customer-success|implementation,,internal-best-practice,,,,,https://docs.google.com/document/d/1aQPaIBAK4Hjw7LK1U_2m8vYKjnIiatT3urUnmUMh10s/edit?tab=t.hou5gyam9uco,,,,,FALSE,,50,,,,,,,,,Best Practices,,,,
sales-rtw-dash,Ready To Win Dashboard,ready-to-win-dashboard,Sales readiness dashboard,published,content,document,sales,,,,,Dashboard,,https://gladly.lightning.force.com/lightning/r/Dashboard/01ZQh000002EJ01MAG/view,,,,,FALSE,,50,,,,,,,Uncategorized,,,,2025-11-01,,
zPpXcTUh96XUWEn8UKB0Ka,Real CX Metrics,real-cx-metrics,Proof of concept for CX metrics enables smarter coaching and renewals Why It Matters: Automating CX metrics provides actionable insights that improve outcomes.,published,coe,,customer-success,,internal-best-practice,,,,,https://docs.google.com/presentation/d/1jDCjcoAwJ4Oq3xDP-AwzMW91iVY7VWDB_GG2-6lMK_0/edit?slide=id.g36025773fef_0_793#slide=id.g36025773fef_0_793,,,,,FALSE,,50,,,,,,,,,Best Practices,,,,
mXsDyLN04EKCrxVbcNNo21,Refuse to Compromise Keynote,refuse-to-compromise-keynote,"Today’s customer experience landscape demands more — faster service, deeper personalization, and greater efficiency — but most platforms force brands to choose between connection and cost.",published,enablement,on-demand,sales|customer-success,product,,,,,,https://gladly.wistia.com/medias/9pmw3hcu1b,https://gladly.wistia.com/medias/9pmw3hcu1b,,,,FALSE,,50,,,,,,,,Sales|Customer Success,,,,,
cs-renewals,Renewals Dashboard,renewals-dashboard,Renewals tracking,published,content,document,customer-success,internal-ops,,,,Dashboard,,https://gladly.lightning.force.com/lightning/r/Dashboard/01Z8a0000010XbjEAE/view,,,,,FALSE,,50,,,,,,,Uncategorized,,,,2025-11-01,,
revops-ticket,RevOps Ticket Submission,revops-ticket-submission,Asana form for RevOps ticket submission,published,content,document,"sales, customer-success",,,,,,,https://form.asana.com/?k=vEFTHN5vMhk-uFvmAXLNmw&d=238013372418030,,,,,FALSE,,50,,,,,,,Uncategorized,,,,2025-11-01,,
D3QeIwvujt0EeHckarotTj,Roadmap Figma Prototypes,roadmap-figma-prototypes,"This document, titled ""Product Prototypes + Scripts 2025,"" outlines several Gladly prototypes including Guides and Sidekick Sales, along with their corresponding scripts, directions, and links to F...",published,content,,sales|solutions-consultant,,,,,Figma Prototype,,https://docs.google.com/document/d/10YIgb8-OUFY7K_fbhXZByC30PqgLfDZ4HLPqN-9e6Go/edit?tab=t.e47fz4z840sx#heading=h.d25glnaujae3,,,,,TRUE,featured,50,,,,,,,Meeting Decks,,,,,,
sales-roe,Rules of Engagement 2025,rules-of-engagement-2025,Rules of engagement for sales,published,content,document,sales,,,,,,,https://docs.google.com/document/d/1bP8Me45egh-C66SbsoTQOyObrlYXhb58pY-h6jiEY0I/edit,,,,,FALSE,,50,,,,,,,Uncategorized,,,,2025-11-01,,
zPpXcTUh96XUWEn8UJhVya,SK for Email + App Platform,sk-for-email-app-platform,Sidekick Email and App Platform,published,enablement,,,,,,,,,,,,,,,,50,,,,,,,,,,,2025-06-18,,
zPpXcTUh96XUWEn8UJhUb5,SMB Sales Process Training,smb-sales-process-training,SMB sales process training,published,enablement,,,,,,,Training,,,,,,,,,50,,,,,,,,,,,2025-12-10,,
mXsDyLN04EKCrxVbcNNbBl,SOW (implementation) Packages,sow-implementation-packages,Implementation package options and SOW templates for professional services.,published,content,,sales|implementation,,,,,,,https://help.gladly.com/implementation/docs/implementation-packages,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
mXsDyLN04EKCrxVbcNSY42,SOW Scoping + Readout Deck (MANSCAPED),sow-scoping-readout-deck-manscaped,"This document is a Statement of Work (SOW) Scoping and Readout Deck that outlines the proposed project timeline, scope, and implementation details for a customer project, including channels, histor...",published,content,,customer-success|solutions-consultant|implementation,,,,,,,https://docs.google.com/presentation/d/1w3QooAsWLRNNFJdI8hs7DU-I9xcBQOg7bvoDK9fzWfA/edit?slide=id.g35529eeec06_0_579#slide=id.g35529eeec06_0_579,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
mXsDyLN04EKCrxVbcNNbsh,Sales + Marketing Org Chart,sales-marketing-org-chart,"This spreadsheet, titled ""Sales Org Chart,"" serves as a directory for employees, primarily within the Sales and Marketing organizations.",published,content,tool,sales,internal-ops,,,,,,https://docs.google.com/spreadsheets/d/1Dv2ePK-KcJlB0wu-en-hpKzO6titiAvG5Uj3xnmrZIs/edit?gid=0#gid=0,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
zPpXcTUh96XUWEn8UJhVOa,Sales Activity Expectations & SK Voice AMA,sales-activity-expectations-sk-voice-ama,Sales expectations and Voice Q&A,published,enablement,,,,,,,,,,,,,,,,50,,,,,,,,,,,2025-08-21,,
mXsDyLN04EKCrxVbcNNpEB,Sales All Hands - Sidekick Standalone,sales-all-hands-sidekick-standalone,Sidekick Standalone all hands,published,enablement,,,,,,,,,,,,,,,,50,,,,,,,,,,,2025-06-06,,
sales-attribution,Sales Attribution Guide,sales-attribution-guide,Sales attribution methodology,published,content,slides,sales,gtm-strategy,meeting-asset,,,Deck,,https://docs.google.com/presentation/d/1HGD3xdJDt3RXLTLQwI8WNkv6Lj8qsR4XiLqfS3s921A/edit,,,,,FALSE,,50,,,,,,,Meeting Decks,,Meeting Examples,,2025-11-01,,
zPpXcTUh96XUWEn8UJlDq5,Sales Force Guide,sales-force-guide,"This document, the Sales - Salesforce Guide, serves as a centralized resource for the Sales team to understand key Salesforce opportunity fields, reports, and associated definitions.",published,content,tool,sales,internal-ops,,,,,,https://docs.google.com/document/d/1S-6K8kPROoVJIKYsS0qF1Sffw4K-itn5gfKvdsCOwl4/edit?tab=t.h9ag4pgmc390#heading=h.hd88vogbr7a4,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
